::ffff:87.236.176.34 - - [26/Jun/2023:00:04:25 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
::ffff:185.254.196.173 - - [26/Jun/2023:01:21:08 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:66.249.65.69 - - [26/Jun/2023:01:27:18 +0000] "GET /images/schools/harborbaykaratedomap.jpg HTTP/1.1" 200 37245 "-" "Googlebot-Image/1.0"
::ffff:142.4.218.114 - - [26/Jun/2023:01:39:11 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:58.0) Gecko/20100101 Firefox/58.0"
::ffff:66.249.65.130 - - [26/Jun/2023:01:49:48 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 304 - "-" "Googlebot-Image/1.0"
::ffff:205.164.166.20 - - [26/Jun/2023:01:52:03 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
::ffff:35.203.210.66 - - [26/Jun/2023:01:52:35 +0000] "GET / HTTP/1.1" 200 57394 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:185.191.171.22 - - [26/Jun/2023:01:55:21 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
::ffff:185.191.171.41 - - [26/Jun/2023:01:55:21 +0000] "GET /contact?s=1&ss=3 HTTP/1.1" 200 9997 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
::ffff:66.249.65.160 - - [26/Jun/2023:01:57:18 +0000] "GET /ads.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.65.160 - - [26/Jun/2023:01:57:18 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.65.160 - - [26/Jun/2023:01:57:19 +0000] "GET /ads.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:178.62.82.141 - - [26/Jun/2023:01:59:05 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36"
::ffff:178.62.82.141 - - [26/Jun/2023:01:59:06 +0000] "GET /events HTTP/1.1" 200 5867 "-" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36"
::ffff:178.62.82.141 - - [26/Jun/2023:01:59:08 +0000] "GET /resources HTTP/1.1" 200 194907 "-" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36"
::ffff:178.62.82.141 - - [26/Jun/2023:01:59:09 +0000] "GET /schools HTTP/1.1" 200 97308 "-" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36"
::ffff:178.62.82.141 - - [26/Jun/2023:01:59:10 +0000] "GET /contact HTTP/1.1" 200 10017 "-" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36"
::ffff:178.62.82.141 - - [26/Jun/2023:01:59:10 +0000] "GET /contact?s=1&ss=7 HTTP/1.1" 200 9997 "-" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36"
::ffff:178.62.82.141 - - [26/Jun/2023:01:59:11 +0000] "GET /contact?s=1&ss=11 HTTP/1.1" 200 9997 "-" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36"
::ffff:43.155.118.219 - - [26/Jun/2023:02:00:03 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:167.172.142.126 - - [26/Jun/2023:02:00:20 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:167.172.142.126 - - [26/Jun/2023:02:00:21 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:162.243.130.9 - - [26/Jun/2023:02:10:39 +0000] "GET /actuator/health HTTP/1.1" 404 154 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:66.249.65.161 - - [26/Jun/2023:02:12:18 +0000] "GET /images/favicon.ico HTTP/1.1" 304 - "-" "Googlebot-Image/1.0"
::ffff:45.79.171.66 - - [26/Jun/2023:02:13:17 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:185.191.171.38 - - [26/Jun/2023:02:17:45 +0000] "GET /contact?s=1&ss=1 HTTP/1.1" 200 9997 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
::ffff:167.248.133.52 - - [26/Jun/2023:02:19:01 +0000] "GET / HTTP/1.1" 200 57394 "-" "-"
::ffff:167.248.133.52 - - [26/Jun/2023:02:19:01 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:167.248.133.52 - - [26/Jun/2023:02:19:02 +0000] "PRI * HTTP/2.0" - - "-" "-"
::ffff:167.248.133.52 - - [26/Jun/2023:02:19:02 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:167.248.133.52 - - [26/Jun/2023:02:19:03 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:90.151.171.106 - - [26/Jun/2023:02:32:55 +0000] "GET http://fingerprints.bablosoft.com/ip?Z74101334850Q1 HTTP/1.1" 404 141 "https://google.com/" "Mozilla/5.0 (Windows NT 6.1; rv:16.0) Gecko/20100101 Firefox/16.0 (+https://best-proxies.ru/faq/#from)"
::ffff:3.140.187.202 - - [26/Jun/2023:02:36:31 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (compatible; Konqueror/4.5; NetBSD 5.0.2; X11; amd64; en_US) KHTML/4.5.4 (like Gecko)"
::ffff:3.140.187.202 - - [26/Jun/2023:02:36:51 +0000] "GET /ie7/ie7-standard-p.js HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Linux; Android 9; MI 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36"
::ffff:3.140.187.202 - - [26/Jun/2023:02:36:51 +0000] "GET /common.js HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Linux; Android 9; EML-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36"
::ffff:3.140.187.202 - - [26/Jun/2023:02:36:51 +0000] "GET /dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 170 "-" "Mozilla/5.0 (Linux; Android 9; POCOPHONE F1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36"
::ffff:3.140.187.202 - - [26/Jun/2023:02:37:24 +0000] "GET //code.jquery.com/jquery-3.2.1.slim.min.js HTTP/1.1" 404 180 "-" "Mozilla/5.0 (Linux; U; Android 8.1.0; zh-CN; EML-AL00 Build/HUAWEIEML-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 baidu.sogo.uc.UCBrowser/11.9.4.974 UWS/2.13.1.48 Mobile Safari/537.36 AliApp(DingTalk/4.5.11) com.alibaba.android.rimet/10487439 Channel/227200 language/zh-CN"
::ffff:3.140.187.202 - - [26/Jun/2023:02:37:25 +0000] "GET /ie7/ie7-standard-p.js HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.75 Safari/537.36"
::ffff:3.140.187.202 - - [26/Jun/2023:02:37:25 +0000] "GET //maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js HTTP/1.1" 404 199 "-" "Mozilla/5.0 (Linux; Android 9; CLT-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.143 Mobile Safari/537.36"
::ffff:3.140.187.202 - - [26/Jun/2023:02:37:25 +0000] "GET /common.js HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Linux; U; Android 6.0; he-il; Redmi Note 4X Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.9.7-g"
::ffff:3.140.187.202 - - [26/Jun/2023:02:37:25 +0000] "GET /dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 170 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
::ffff:3.140.187.202 - - [26/Jun/2023:02:37:25 +0000] "GET //cdn.js HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML like Gecko) Maxthon/4.0.0.2000 Chrome/22.0.1229.79 Safari/537.1"
::ffff:3.140.187.202 - - [26/Jun/2023:02:37:25 +0000] "GET //code.jquery.com/jquery-3.2.1.min.js HTTP/1.1" 404 175 "-" "Mozilla/5.0 (Linux; U; Android 3.0.1; fr-fr; A500 Build/HRI66) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13"
::ffff:3.140.187.202 - - [26/Jun/2023:02:37:25 +0000] "GET //cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.9/umd/popper.min.js HTTP/1.1" 404 205 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.4 (KHTML, like Gecko) Chrome/4.0.237.0 Safari/532.4 Debian"
::ffff:35.88.212.171 - - [26/Jun/2023:02:37:47 +0000] "GET /.well-known/acme-challenge/Lt6OesQUmDVQrWpKSEN_ir9mQXbOS7-Z_j6po5ivuEw HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:3.140.189.39 - - [26/Jun/2023:02:37:47 +0000] "GET /.well-known/acme-challenge/Lt6OesQUmDVQrWpKSEN_ir9mQXbOS7-Z_j6po5ivuEw HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:23.178.112.203 - - [26/Jun/2023:02:37:48 +0000] "GET /.well-known/acme-challenge/Lt6OesQUmDVQrWpKSEN_ir9mQXbOS7-Z_j6po5ivuEw HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:3.140.189.39 - - [26/Jun/2023:02:37:54 +0000] "GET /.well-known/acme-challenge/L2eJF1_nmmqiTBN9V0OD_3rHEUBaqUjIz0PHreXEBQM HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:35.88.212.171 - - [26/Jun/2023:02:37:54 +0000] "GET /.well-known/acme-challenge/L2eJF1_nmmqiTBN9V0OD_3rHEUBaqUjIz0PHreXEBQM HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:23.178.112.208 - - [26/Jun/2023:02:37:54 +0000] "GET /.well-known/acme-challenge/L2eJF1_nmmqiTBN9V0OD_3rHEUBaqUjIz0PHreXEBQM HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:103.101.203.77 - - [26/Jun/2023:02:41:18 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:103.101.203.77 - - [26/Jun/2023:02:41:54 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:178.32.197.89 - - [26/Jun/2023:02:46:19 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:58.0) Gecko/20100101 Firefox/58.0"
::ffff:194.169.175.34 - - [26/Jun/2023:02:51:09 +0000] "GET /wp-content/plugins/wpyii2/wpyii2.php HTTP/1.1" 404 175 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)"
::ffff:46.60.95.163 - - [26/Jun/2023:02:54:23 +0000] "GET / HTTP/1.1" 200 57394 "-" "-"
::ffff:45.79.171.66 - - [26/Jun/2023:02:56:41 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:109.237.97.180 - - [26/Jun/2023:02:58:30 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:143.208.29.30 - - [26/Jun/2023:02:59:26 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
::ffff:23.90.160.146 - - [26/Jun/2023:03:03:46 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36"
::ffff:43.155.118.219 - - [26/Jun/2023:03:17:04 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:92.205.183.181 - - [26/Jun/2023:03:18:38 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1) Gecko/20061024 Firefox/2.0 (Swiftfox)"
::ffff:135.125.246.110 - - [26/Jun/2023:03:19:02 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.110 - - [26/Jun/2023:03:19:02 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:162.142.125.13 - - [26/Jun/2023:03:29:48 +0000] "GET / HTTP/1.1" 200 57394 "-" "-"
::ffff:162.142.125.13 - - [26/Jun/2023:03:29:49 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:162.142.125.13 - - [26/Jun/2023:03:29:54 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:40.77.167.235 - - [26/Jun/2023:03:39:52 +0000] "GET /images/schools/alamedakaratedo.jpg HTTP/1.1" 200 86185 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
::ffff:51.89.5.185 - - [26/Jun/2023:03:55:09 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:51.89.5.185 - - [26/Jun/2023:03:55:10 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:212.102.57.206 - - [26/Jun/2023:03:55:43 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.90 Safari/537.36"
::ffff:54.36.148.82 - - [26/Jun/2023:03:57:50 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.8 - - [26/Jun/2023:03:57:52 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.18 - - [26/Jun/2023:03:57:54 +0000] "GET /images/schools/marinkaratedomap.jpg HTTP/1.1" 200 32400 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.2 - - [26/Jun/2023:03:57:55 +0000] "GET /images/schools/nunleykaratedomap.jpg HTTP/1.1" 200 42667 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
