::ffff:51.89.5.185 - - [18/Jun/2023:00:20:15 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:154.209.125.75 - - [18/Jun/2023:00:44:55 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
::ffff:45.79.171.66 - - [18/Jun/2023:01:07:38 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:45.79.171.66 - - [18/Jun/2023:01:07:39 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:114.119.133.83 - - [18/Jun/2023:01:17:23 +0000] "GET /resources HTTP/1.1" 200 194907 "https://wadokikai.org/joinemail?type=promotions" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:45.79.171.66 - - [18/Jun/2023:01:33:24 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:45.79.171.66 - - [18/Jun/2023:01:33:24 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:45.79.171.66 - - [18/Jun/2023:01:33:31 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:45.79.171.66 - - [18/Jun/2023:01:36:56 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:51.89.5.185 - - [18/Jun/2023:01:48:01 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:51.89.5.185 - - [18/Jun/2023:01:48:02 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:45.79.171.66 - - [18/Jun/2023:01:52:47 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:45.79.171.66 - - [18/Jun/2023:01:52:58 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:45.79.171.66 - - [18/Jun/2023:01:53:00 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:45.79.171.66 - - [18/Jun/2023:01:53:01 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:74.208.2.194 - - [18/Jun/2023:02:04:39 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)"
::ffff:74.208.2.184 - - [18/Jun/2023:02:07:31 +0000] "GET /sitemap.xml HTTP/1.1" 404 150 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)"
::ffff:74.208.2.184 - - [18/Jun/2023:02:07:32 +0000] "GET / HTTP/1.1" 200 57394 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)"
::ffff:135.125.246.110 - - [18/Jun/2023:02:07:50 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.110 - - [18/Jun/2023:02:07:50 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:74.208.2.214 - - [18/Jun/2023:02:09:31 +0000] "GET /contact?s=1&ss=6 HTTP/1.1" 200 9997 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)"
::ffff:74.208.2.194 - - [18/Jun/2023:02:09:31 +0000] "GET /contact?s=1&ss=11 HTTP/1.1" 200 9997 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)"
::ffff:74.208.2.224 - - [18/Jun/2023:02:09:36 +0000] "GET /contact?s=1&ss=1 HTTP/1.1" 200 9997 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)"
::ffff:74.208.2.214 - - [18/Jun/2023:02:09:36 +0000] "GET /contact HTTP/1.1" 200 10017 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)"
::ffff:45.79.171.66 - - [18/Jun/2023:02:11:43 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:194.169.175.36 - - [18/Jun/2023:02:25:05 +0000] "GET /alfanew.php7 HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)"
::ffff:51.222.253.19 - - [18/Jun/2023:02:40:10 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.3 - - [18/Jun/2023:02:40:13 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.5 - - [18/Jun/2023:02:40:14 +0000] "GET /images/schools/harborbaykaratedomap.jpg HTTP/1.1" 200 37245 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.19 - - [18/Jun/2023:02:40:15 +0000] "GET /images/schools/corpuzkaratedomap.jpg HTTP/1.1" 200 36421 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.1 - - [18/Jun/2023:02:40:16 +0000] "GET /images/schools/orindakaratedomap.jpg HTTP/1.1" 200 34167 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.2 - - [18/Jun/2023:02:40:16 +0000] "GET /images/schools/earhartkaratedomap.jpg HTTP/1.1" 200 41366 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.4 - - [18/Jun/2023:02:40:17 +0000] "GET /images/schools/martinezkaratedomap.jpg HTTP/1.1" 200 37724 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.19 - - [18/Jun/2023:02:40:18 +0000] "GET /images/schools/marinkaratedomap.jpg HTTP/1.1" 200 32400 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.1 - - [18/Jun/2023:02:40:19 +0000] "GET /images/schools/manzanitakaratedomap.jpg HTTP/1.1" 200 55402 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.9 - - [18/Jun/2023:02:40:19 +0000] "GET /images/schools/dcakaratedomap.jpg HTTP/1.1" 200 35262 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.4 - - [18/Jun/2023:02:40:20 +0000] "GET /images/schools/nunleykaratedomap.jpg HTTP/1.1" 200 42667 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.20 - - [18/Jun/2023:02:40:21 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 200 38311 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:52.13.45.77 - - [18/Jun/2023:02:43:12 +0000] "GET /.well-known/acme-challenge/DUyz8EycWFlxo8E17x6OLI6Z2zJQR0PyQo0siwFq9wU HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:3.15.18.242 - - [18/Jun/2023:02:43:12 +0000] "GET /.well-known/acme-challenge/DUyz8EycWFlxo8E17x6OLI6Z2zJQR0PyQo0siwFq9wU HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:23.178.112.107 - - [18/Jun/2023:02:43:13 +0000] "GET /.well-known/acme-challenge/DUyz8EycWFlxo8E17x6OLI6Z2zJQR0PyQo0siwFq9wU HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:18.189.11.7 - - [18/Jun/2023:02:43:19 +0000] "GET /.well-known/acme-challenge/4KrBfnSqn6YHApIeiWWRD-GKMTgrzN-kMJCWjN2W2PM HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:52.27.94.123 - - [18/Jun/2023:02:43:19 +0000] "GET /.well-known/acme-challenge/4KrBfnSqn6YHApIeiWWRD-GKMTgrzN-kMJCWjN2W2PM HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:23.178.112.106 - - [18/Jun/2023:02:43:19 +0000] "GET /.well-known/acme-challenge/4KrBfnSqn6YHApIeiWWRD-GKMTgrzN-kMJCWjN2W2PM HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:114.119.154.39 - - [18/Jun/2023:02:57:35 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:135.125.246.110 - - [18/Jun/2023:03:03:06 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.110 - - [18/Jun/2023:03:03:07 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:54.151.83.114 - - [18/Jun/2023:03:06:25 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:43.155.118.219 - - [18/Jun/2023:03:13:56 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:66.249.66.69 - - [18/Jun/2023:03:15:04 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.92.133 - - [18/Jun/2023:03:15:05 +0000] "GET /apple-app-site-association HTTP/1.1" 404 165 "-" "AdsBot-Google (+http://www.google.com/adsbot.html)"
::ffff:157.230.10.143 - - [18/Jun/2023:03:17:54 +0000] "GET / HTTP/1.0" 200 57394 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
::ffff:35.203.211.77 - - [18/Jun/2023:03:26:04 +0000] "GET / HTTP/1.1" 200 57394 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:66.249.66.86 - - [18/Jun/2023:03:26:15 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.68 - - [18/Jun/2023:03:26:15 +0000] "GET /ads.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.86 - - [18/Jun/2023:03:26:16 +0000] "GET /ads.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:51.89.5.185 - - [18/Jun/2023:03:30:47 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:51.89.5.185 - - [18/Jun/2023:03:30:48 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:59.178.18.38 - - [18/Jun/2023:03:32:36 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
::ffff:193.35.18.52 - - [18/Jun/2023:03:38:10 +0000] "POST /boaform/admin/formLogin HTTP/1.1" 404 163 "http://34.212.47.6:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
::ffff:205.210.31.129 - - [18/Jun/2023:03:40:28 +0000] "GET / HTTP/1.1" 200 57394 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:185.191.171.36 - - [18/Jun/2023:03:49:27 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
::ffff:185.191.171.1 - - [18/Jun/2023:03:49:28 +0000] "GET /contact?s=1&ss=8 HTTP/1.1" 200 9997 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
::ffff:23.155.24.3 - - [18/Jun/2023:04:01:19 +0000] "GET / HTTP/1.1" 200 57394 "wadokikai.org" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.3 - - [18/Jun/2023:04:01:19 +0000] "GET / HTTP/1.1" 200 57394 "http://wadokikai.org" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.3 - - [18/Jun/2023:04:01:20 +0000] "POST /sendemail HTTP/1.1" 302 41 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.3 - - [18/Jun/2023:04:01:20 +0000] "GET /contact/?err=error HTTP/1.1" 200 10572 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.3 - - [18/Jun/2023:04:01:21 +0000] "GET /events HTTP/1.1" 200 5867 "http://wadokikai.org/events" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.3 - - [18/Jun/2023:04:01:21 +0000] "GET /contact HTTP/1.1" 200 10017 "http://wadokikai.org/contact" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.3 - - [18/Jun/2023:04:01:23 +0000] "POST /sendemail HTTP/1.1" 302 41 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.3 - - [18/Jun/2023:04:01:23 +0000] "GET /contact/?err=error HTTP/1.1" 200 10572 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.3 - - [18/Jun/2023:04:01:24 +0000] "GET /schools HTTP/1.1" 200 97308 "http://wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.3 - - [18/Jun/2023:04:01:25 +0000] "GET /resources HTTP/1.1" 200 194907 "http://wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.3 - - [18/Jun/2023:04:01:28 +0000] "GET /contact?s=1&ss=0 HTTP/1.1" 200 9997 "http://wadokikai.org/contact?s=1&ss=0" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:38.97.116.244 - - [18/Jun/2023:04:01:29 +0000] "POST /sendemail HTTP/1.1" 302 41 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:38.97.116.244 - - [18/Jun/2023:04:01:29 +0000] "GET /contact/?err=error HTTP/1.1" 200 10572 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:38.97.116.244 - - [18/Jun/2023:04:01:30 +0000] "GET /contact?s=1&ss=1 HTTP/1.1" 200 9997 "http://wadokikai.org/contact?s=1&ss=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:38.97.116.244 - - [18/Jun/2023:04:01:33 +0000] "POST /sendemail HTTP/1.1" 302 41 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:38.97.116.244 - - [18/Jun/2023:04:01:34 +0000] "GET /contact/?err=error HTTP/1.1" 200 10572 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:38.97.116.244 - - [18/Jun/2023:04:01:37 +0000] "GET /contact?s=1&ss=2 HTTP/1.1" 200 9997 "http://wadokikai.org/contact?s=1&ss=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.9 - - [18/Jun/2023:04:01:40 +0000] "POST /sendemail HTTP/1.1" 302 41 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.9 - - [18/Jun/2023:04:01:41 +0000] "GET /contact/?err=error HTTP/1.1" 200 10572 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.9 - - [18/Jun/2023:04:01:42 +0000] "GET /contact?s=1&ss=3 HTTP/1.1" 200 9997 "http://wadokikai.org/contact?s=1&ss=3" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.9 - - [18/Jun/2023:04:01:42 +0000] "POST /sendemail HTTP/1.1" 302 41 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.9 - - [18/Jun/2023:04:01:43 +0000] "GET /contact/?err=error HTTP/1.1" 200 10572 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.9 - - [18/Jun/2023:04:01:44 +0000] "GET /contact?s=1&ss=4 HTTP/1.1" 200 9997 "http://wadokikai.org/contact?s=1&ss=4" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.9 - - [18/Jun/2023:04:01:44 +0000] "POST /sendemail HTTP/1.1" 302 41 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:23.155.24.9 - - [18/Jun/2023:04:01:45 +0000] "GET /contact/?err=error HTTP/1.1" 200 10572 "http://wadokikai.org/sendemail" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604."
::ffff:66.249.92.132 - - [18/Jun/2023:04:20:42 +0000] "GET /.well-known/apple-app-site-association HTTP/1.1" 404 177 "-" "AdsBot-Google (+http://www.google.com/adsbot.html)"
::ffff:135.125.246.110 - - [18/Jun/2023:04:21:04 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.110 - - [18/Jun/2023:04:21:04 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:24.120.55.66 - - [18/Jun/2023:04:25:09 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
::ffff:24.120.55.66 - - [18/Jun/2023:04:25:09 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
::ffff:24.120.55.66 - - [18/Jun/2023:04:25:10 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
::ffff:24.120.55.66 - - [18/Jun/2023:04:25:10 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 200 32301 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
::ffff:24.120.55.66 - - [18/Jun/2023:04:25:10 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 200 38311 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
::ffff:24.120.55.66 - - [18/Jun/2023:04:25:10 +0000] "GET /images/schools/orindakaratedomap.jpg HTTP/1.1" 200 34167 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
